step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
656,CASH_OUT,5350,C379668471,5350,0,C1699960133,585781,591131,1,0
656,CASH_OUT,46292,C68542606,46292,0,C1411993803,799108,845400,1,0
656,CASH_OUT,84007,C2028520999,84007,0,C224273997,0,84007,1,0
656,CASH_OUT,110529,C2014517092,110529,0,C1002952732,600332,710860,1,0
656,CASH_OUT,283122,C1974514643,283122,0,C474804465,77431,360553,1,0
656,CASH_OUT,494447,C334271518,494447,0,C2013684634,3324564,3819011,1,0
656,CASH_OUT,766258,C38948739,766258,0,C533828275,46141756,46908014,1,0
656,CASH_OUT,9468064,C1372628002,9468064,0,C1058427074,100936,9569000,1,0
656,TRANSFER,5350,C70903191,5350,0,C1341550882,0,0,1,0
656,TRANSFER,46292,C1608445918,46292,0,C797035468,0,0,1,0
656,TRANSFER,84007,C579843849,84007,0,C1006401921,0,0,1,0
656,TRANSFER,110529,C307234825,110529,0,C949239257,0,0,1,0
656,TRANSFER,283122,C817947790,283122,0,C1736479998,0,0,1,0
656,TRANSFER,494447,C890580817,494447,0,C1496820416,0,0,1,0
656,TRANSFER,766258,C904749186,766258,0,C1046618860,0,0,1,0
656,TRANSFER,9468064,C554608123,9468064,0,C532377290,0,0,1,0
657,CASH_OUT,24853,C1783297640,24853,0,C619574054,11435,36289,1,0
657,CASH_OUT,41429,C2052119405,41429,0,C1101469852,25069,66498,1,0
657,CASH_OUT,1619314,C1999663359,1619314,0,C944268161,0,1619314,1,0
657,CASH_OUT,2333930,C1995017402,2333930,0,C1613053666,14968753,17302683,1,0
657,CASH_OUT,2429711,C765888387,2429711,0,C1289554700,50935,2480646,1,0
657,TRANSFER,24853,C1934228765,24853,0,C1515275129,0,0,1,0
657,TRANSFER,41429,C1550289532,41429,0,C1640654311,0,0,1,0
657,TRANSFER,1619314,C1249125999,1619314,0,C435845039,0,0,1,0
657,TRANSFER,2333930,C178173239,2333930,0,C271271665,0,0,1,0
657,TRANSFER,2429711,C1209540867,2429711,0,C1041044080,0,0,1,0
658,CASH_OUT,24523,C1046356419,24523,0,C1603948163,155677,180200,1,0
658,CASH_OUT,54584,C288327856,54584,0,C1847735500,0,54584,1,0
658,CASH_OUT,82536,C1271662433,82536,0,C4388262,0,82536,1,0
658,CASH_OUT,120583,C247557474,120583,0,C1026686567,322997,443580,1,0
658,CASH_OUT,619825,C989559547,619825,0,C537664657,1420677,2040501,1,0
658,CASH_OUT,1641793,C140720435,1641793,0,C993905449,536929,2178722,1,0
658,CASH_OUT,8730601,C1590395791,8730601,0,C1505080875,256439,8987040,1,0
658,TRANSFER,24523,C465687817,24523,0,C765570809,0,0,1,0
658,TRANSFER,54584,C1580268172,54584,0,C1057362317,0,0,1,0
658,TRANSFER,82536,C1234776614,82536,0,C1827585745,0,0,1,0
658,TRANSFER,120583,C1665536946,120583,0,C752144431,0,0,1,0
658,TRANSFER,619825,C287805617,619825,0,C2077204488,0,0,1,0
658,TRANSFER,1641793,C13225797,1641793,0,C600757779,0,0,1,0
658,TRANSFER,8730601,C1419011226,8730601,0,C150488099,0,0,1,0
659,CASH_OUT,50577,C1270665617,50577,0,C465118409,9581426,9632004,1,0
659,CASH_OUT,420270,C1424396112,420270,0,C1810367119,10608107,11028377,1,0
659,CASH_OUT,1321984,C1969225423,1321984,0,C402356824,0,1321984,1,0
659,CASH_OUT,1423628,C780642333,1423628,0,C320130063,0,1423628,1,0
659,CASH_OUT,1467988,C1217465014,1467988,0,C1474379579,0,1467988,1,0
659,TRANSFER,50577,C1316214248,50577,0,C258297830,0,0,1,0
659,TRANSFER,420270,C1167620756,420270,0,C1180137565,0,0,1,0
659,TRANSFER,1321984,C1167513964,1321984,0,C1455896575,0,0,1,0
659,TRANSFER,1423628,C552198318,1423628,0,C341414106,0,0,1,0
659,TRANSFER,1467988,C2035870900,1467988,0,C1336055115,0,0,1,0
660,CASH_OUT,6749,C853796614,6749,0,C1244384695,136928,143677,1,0
660,CASH_OUT,14360,C808321528,14360,0,C314882858,8869219,8883579,1,0
660,CASH_OUT,48517,C982362402,48517,0,C1249564972,4433683,4482200,1,0
660,CASH_OUT,51726,C659685895,51726,0,C846863842,31744,83469,1,0
660,CASH_OUT,227995,C1205421023,227995,0,C231892160,0,227995,1,0
660,CASH_OUT,619502,C213157987,619502,0,C1929563622,4755457,5374959,1,0
660,TRANSFER,6749,C1815959102,6749,0,C2020586953,0,0,1,0
660,TRANSFER,14360,C402057107,14360,0,C1957774921,0,0,1,0
660,TRANSFER,48517,C226017456,48517,0,C116841547,0,0,1,0
660,TRANSFER,51726,C141049972,51726,0,C823707248,0,0,1,0
660,TRANSFER,227995,C121156353,227995,0,C142613727,0,0,1,0
660,TRANSFER,619502,C675587163,619502,0,C1770033069,0,0,1,0
661,CASH_OUT,626195,C739010400,626195,0,C41563134,342736,968931,1,0
661,CASH_OUT,2140888,C1698317518,2140888,0,C1796866708,7440,2148329,1,0
661,CASH_OUT,6695071,C1967421709,6695071,0,C1677888085,4177322,10872393,1,0
661,CASH_OUT,10000000,C2037423136,10000000,0,C1464217009,110410,10110410,1,0
661,TRANSFER,626195,C1473713823,626195,0,C147889892,0,0,1,0
661,TRANSFER,2140888,C341573287,2140888,0,C1419097479,0,0,1,0
661,TRANSFER,6695071,C1895081516,6695071,0,C849791185,0,0,1,0
661,TRANSFER,10000000,C1058583308,12140888,0,C2061400193,0,0,1,0
662,CASH_OUT,1468304,C1130194242,1468304,0,C1082598322,0,1468304,1,0
662,TRANSFER,1468304,C151325855,1468304,0,C1135260060,0,0,1,0
663,CASH_OUT,25472,C1078921591,25472,0,C1071005628,0,25472,1,0
663,CASH_OUT,115783,C1315392572,115783,0,C149911894,45843,161626,1,0
663,CASH_OUT,202952,C1256769742,202952,0,C1042309658,2738806,2941758,1,0
663,CASH_OUT,473388,C1845867430,473388,0,C766242305,100129,573517,1,0
663,CASH_OUT,803441,C904630616,803441,0,C1135595077,1006727,1810168,1,0
663,TRANSFER,25472,C884847984,25472,0,C1136166094,0,0,1,0
663,TRANSFER,115783,C921534959,115783,0,C509574480,0,0,1,0
663,TRANSFER,202952,C738020926,202952,0,C1822733472,0,0,1,0
663,TRANSFER,473388,C2062128137,473388,0,C53265363,0,0,1,0
663,TRANSFER,803441,C1991283883,803441,0,C8323511,0,0,1,0
664,CASH_OUT,4651,C59743655,4651,0,C1943832045,4812423,4817074,1,0
664,CASH_OUT,62184,C562520723,62184,0,C708647273,0,62184,1,0
664,CASH_OUT,64181,C328238019,64181,0,C801596045,0,64181,1,0
664,CASH_OUT,84772,C528998506,84772,0,C1971161098,1016319,1101090,1,0
664,CASH_OUT,171935,C625073662,171935,0,C1553779926,1659262,1831197,1,0
664,CASH_OUT,331729,C1734852637,331729,0,C537407577,203753,535482,1,0
664,CASH_OUT,397069,C824215467,397069,0,C1024853956,0,397069,1,0
664,CASH_OUT,639991,C1750763630,639991,0,C2000520198,0,639991,1,0
664,CASH_OUT,5652740,C90885996,5652740,0,C477262059,1662632,7315372,1,0
664,CASH_OUT,7807640,C501884984,7807640,0,C181617125,273879,8081520,1,0
664,TRANSFER,4651,C390569231,4651,0,C1354246333,0,0,1,0
664,TRANSFER,62184,C921483031,62184,0,C279130483,0,0,1,0
664,TRANSFER,64181,C2122561509,64181,0,C1173885785,0,0,1,0
664,TRANSFER,84772,C353441050,84772,0,C1305397370,0,0,1,0
664,TRANSFER,171935,C1235622131,171935,0,C432129572,0,0,1,0
664,TRANSFER,331729,C1287144716,331729,0,C1962276701,0,0,1,0
664,TRANSFER,397069,C767878011,397069,0,C205844537,0,0,1,0
664,TRANSFER,639991,C1557521706,639991,0,C359361897,0,0,1,0
664,TRANSFER,5652740,C1605555935,5652740,0,C348655001,0,0,1,0
664,TRANSFER,7807640,C843174735,7807640,0,C1348278201,0,0,1,0
665,CASH_OUT,40820,C493844715,40820,0,C195565327,1455161,1495981,1,0
665,CASH_OUT,290491,C1637432706,290491,0,C1333107954,239595,530086,1,0
665,CASH_OUT,454483,C2048358665,454483,0,C1850194854,3101747,3556230,1,0
665,CASH_OUT,866712,C929434570,866712,0,C564977674,2284737,3151449,1,0
665,CASH_OUT,2799902,C780357987,2799902,0,C953537068,1895744,4695646,1,0
665,TRANSFER,40820,C1550949725,40820,0,C1977996948,0,0,1,0
665,TRANSFER,290491,C1428518412,290491,0,C875460350,0,0,1,0
665,TRANSFER,454483,C956916023,454483,0,C1172004131,0,0,1,0
665,TRANSFER,866712,C2071265703,866712,0,C1234810608,0,0,1,0
665,TRANSFER,2799902,C691812309,2799902,0,C469925272,0,0,1,0
666,CASH_OUT,113336,C403276933,113336,0,C506139179,0,113336,1,0
666,CASH_OUT,145945,C1366476838,145945,0,C248211897,122425,268370,1,0
666,CASH_OUT,504362,C1885602462,504362,0,C1876362324,0,504362,1,0
666,TRANSFER,113336,C1184786020,113336,0,C1519560642,0,0,1,0
666,TRANSFER,145945,C69590839,145945,0,C835899289,0,0,1,0
666,TRANSFER,504362,C1846239303,504362,0,C19567872,0,0,1,0
667,CASH_OUT,71555,C1625817062,71555,0,C1560648238,527488,599043,1,0
667,CASH_OUT,161537,C1916979174,161537,0,C857162108,5580,167117,1,0
667,CASH_OUT,429257,C1101793112,429257,0,C254695066,0,429257,1,0
667,TRANSFER,71555,C118393699,71555,0,C1077131612,0,0,1,0
667,TRANSFER,161537,C1715615477,161537,0,C418678558,0,0,1,0
667,TRANSFER,429257,C684872435,429257,0,C227709254,0,0,1,0
668,CASH_OUT,307455,C1857166284,307455,0,C1314885852,0,307455,1,0
668,CASH_OUT,1576532,C2000069930,1576532,0,C1345448010,0,1576532,1,0
668,CASH_OUT,4022099,C105027468,4022099,0,C303839764,58314,4080413,1,0
668,CASH_OUT,7539166,C937983122,7539166,0,C2117385631,63055,7602221,1,0
668,TRANSFER,307455,C103081762,307455,0,C132241183,0,0,1,0
668,TRANSFER,1576532,C1382437370,1576532,0,C1002538556,0,0,1,0
668,TRANSFER,4022099,C1924819365,4022099,0,C295800358,0,0,1,0
668,TRANSFER,7539166,C64015154,7539166,0,C1744865437,0,0,1,0
669,CASH_OUT,57658,C855053423,57658,0,C1354741031,11688323,11745981,1,0
669,CASH_OUT,106291,C1300397389,106291,0,C775257177,0,106291,1,0
669,CASH_OUT,111034,C628538240,111034,0,C1203444656,470259,581293,1,0
669,CASH_OUT,5388835,C1888149669,5388835,0,C1774338708,218152,5606986,1,0
669,TRANSFER,57658,C485976806,57658,0,C399785222,0,0,1,0
669,TRANSFER,106291,C1767695983,106291,0,C742240687,0,0,1,0
669,TRANSFER,111034,C873843844,111034,0,C1541089599,0,0,1,0
669,TRANSFER,5388835,C2045535389,5388835,0,C1440223571,0,0,1,0
670,CASH_OUT,929106,C1484947776,929106,0,C1894579246,559810,1488916,1,0
670,CASH_OUT,1001446,C1868561547,1001446,0,C597212846,0,1001446,1,0
670,CASH_OUT,1097309,C1436982406,1097309,0,C2024942087,0,1097309,1,0
670,CASH_OUT,1938347,C106058139,1938347,0,C1218665261,294912,2233259,1,0
670,CASH_OUT,2113272,C1131491121,2113272,0,C1812574697,1444605,3557877,1,0
670,CASH_OUT,10000000,C1795726585,10000000,0,C912767355,1476476,11476476,1,0
670,TRANSFER,929106,C1689585176,929106,0,C57612044,0,0,1,0
670,TRANSFER,1001446,C1562259675,1001446,0,C1017072686,0,0,1,0
670,TRANSFER,1097309,C316288377,1097309,0,C2134101004,0,0,1,0
670,TRANSFER,1938347,C574846060,1938347,0,C1073035418,0,0,1,0
670,TRANSFER,2113272,C843436467,2113272,0,C645604137,0,0,1,0
670,TRANSFER,10000000,C2085303535,12113272,0,C1010370571,0,0,1,0
671,CASH_OUT,0,C1960007029,0,0,C459118517,27939,27939,1,0
671,CASH_OUT,3545,C1600071460,3545,0,C866057114,1149121,1152666,1,0
671,CASH_OUT,36956,C1768139815,36956,0,C1475840276,116629,153585,1,0
671,CASH_OUT,61505,C1939346378,61505,0,C551669162,287479,348984,1,0
671,CASH_OUT,152724,C1062499255,152724,0,C455705565,0,152724,1,0
671,CASH_OUT,188731,C1456949196,188731,0,C1275666742,591154,779885,1,0
671,CASH_OUT,10000000,C1086171385,10000000,0,C1542053333,980489,10980489,1,0
671,CASH_OUT,10000000,C1122738410,10000000,0,C875530566,16890,10016890,1,0
671,CASH_OUT,10000000,C546529,10000000,0,C1056895901,0,10000000,1,0
671,TRANSFER,3545,C722684356,3545,0,C1017361151,0,0,1,0
671,TRANSFER,36956,C958794947,36956,0,C1433224655,0,0,1,0
671,TRANSFER,61505,C1590661770,61505,0,C1045739215,0,0,1,0
671,TRANSFER,152724,C1406252838,152724,0,C1821499919,0,0,1,0
671,TRANSFER,188731,C1388119731,188731,0,C1365710126,0,0,1,0
671,TRANSFER,3441041,C917414431,3441041,0,C1082139865,0,0,1,1
671,TRANSFER,10000000,C1607380762,13441041,0,C1683234279,0,0,1,0
671,TRANSFER,10000000,C475879190,23441041,0,C1395082788,0,0,1,0
671,TRANSFER,10000000,C916267146,33441041,0,C1505960727,0,0,1,0
672,CASH_OUT,21332,C770584215,21332,0,C1804557004,0,21332,1,0
672,CASH_OUT,234787,C1169480265,234787,0,C971747448,3932349,4167137,1,0
672,CASH_OUT,330757,C550919269,330757,0,C2020707965,251495,582252,1,0
672,CASH_OUT,7218629,C578564110,7218629,0,C903355474,0,7218629,1,0
672,TRANSFER,21332,C899485739,21332,0,C1469356710,0,0,1,0
672,TRANSFER,234787,C1526831204,234787,0,C801426364,0,0,1,0
672,TRANSFER,330757,C2036720607,330757,0,C2048695496,0,0,1,0
672,TRANSFER,7218629,C426878281,7218629,0,C1596412871,0,0,1,0
673,CASH_OUT,73053,C950160827,73053,0,C1254045006,811041,884095,1,0
673,CASH_OUT,145067,C980295084,145067,0,C1347498132,1415212,1560279,1,0
673,CASH_OUT,329055,C2044227018,329055,0,C355168842,0,329055,1,0
673,CASH_OUT,645105,C649790605,645105,0,C351734754,0,645105,1,0
673,CASH_OUT,888905,C1419832653,888905,0,C471935282,220392,1109298,1,0
673,CASH_OUT,897875,C1479974036,897875,0,C1078117334,0,897875,1,0
673,TRANSFER,73053,C1113510889,73053,0,C1359285806,0,0,1,0
673,TRANSFER,145067,C779070878,145067,0,C286939302,0,0,1,0
673,TRANSFER,329055,C1091119024,329055,0,C538971825,0,0,1,0
673,TRANSFER,645105,C986606051,645105,0,C175407589,0,0,1,0
673,TRANSFER,888905,C130753302,888905,0,C1877166581,0,0,1,0
673,TRANSFER,897875,C7692150,897875,0,C402300594,0,0,1,0
674,CASH_OUT,64084,C1268763135,64084,0,C1346372466,0,64084,1,0
674,CASH_OUT,171652,C1811092030,171652,0,C1174681739,2336194,2507845,1,0
674,CASH_OUT,306505,C1205102139,306505,0,C125162058,0,306505,1,0
674,CASH_OUT,932923,C1600632872,932923,0,C229575855,400110,1333033,1,0
674,CASH_OUT,3288377,C1509113687,3288377,0,C579531437,158090,3446468,1,0
674,CASH_OUT,6250439,C951549308,6250439,0,C1717545219,0,6250439,1,0
674,CASH_OUT,10000000,C2029948339,10000000,0,C120055626,879169,10879169,1,0
674,TRANSFER,64084,C1212154134,64084,0,C426812212,0,0,1,0
674,TRANSFER,171652,C582884877,171652,0,C2136467775,0,0,1,0
674,TRANSFER,306505,C1263270388,306505,0,C1682837387,0,0,1,0
674,TRANSFER,932923,C612277580,932923,0,C1507701948,0,0,1,0
674,TRANSFER,3288377,C1001875185,3288377,0,C690110733,0,0,1,0
674,TRANSFER,6250439,C2029976755,6250439,0,C693212579,0,0,1,0
674,TRANSFER,10000000,C200219666,16250439,0,C2086144828,0,0,1,0
675,CASH_OUT,43441,C761772957,43441,0,C2009987911,0,43441,1,0
675,CASH_OUT,950766,C1344002266,950766,0,C837820627,0,950766,1,0
675,CASH_OUT,1091590,C9735820,1091590,0,C158741308,375881,1467471,1,0
675,CASH_OUT,2772044,C1162550194,2772044,0,C27397338,2985997,5758041,1,0
675,CASH_OUT,10000000,C392319907,10000000,0,C852706972,759510,10759510,1,0
675,TRANSFER,43441,C587426597,43441,0,C1630185413,0,0,1,0
675,TRANSFER,950766,C1599964062,950766,0,C1375613207,0,0,1,0
675,TRANSFER,1091590,C99498713,1091590,0,C1363621822,0,0,1,0
675,TRANSFER,2772044,C48717380,2772044,0,C230089691,0,0,1,0
675,TRANSFER,10000000,C1291955358,12772044,0,C285979005,0,0,1,0
676,CASH_OUT,171572,C2025735380,171572,0,C1904581587,478288,649860,1,0
676,CASH_OUT,327773,C1561550785,327773,0,C1078506798,696949,1024723,1,0
676,CASH_OUT,3542716,C488587409,3542716,0,C1867928839,4747,3547463,1,0
676,CASH_OUT,5016884,C1525254623,5016884,0,C1911342883,3425450,8442335,1,0
676,TRANSFER,171572,C1854902187,171572,0,C920320326,0,0,1,0
676,TRANSFER,327773,C505663484,327773,0,C667256614,0,0,1,0
676,TRANSFER,3542716,C1521869137,3542716,0,C377406581,0,0,1,0
676,TRANSFER,5016884,C60690342,5016884,0,C1327214337,0,0,1,0
677,CASH_OUT,1136375,C110707602,1136375,0,C348031801,820273,1956648,1,0
677,CASH_OUT,1600721,C2142600203,1600721,0,C1363796559,0,1600721,1,0
677,CASH_OUT,9295454,C918631268,9295454,0,C1985219083,486305,9781760,1,0
677,CASH_OUT,10000000,C1896858408,10000000,0,C952858643,1622331,11622331,1,0
677,TRANSFER,1136375,C964435402,1136375,0,C9599628,0,0,1,0
677,TRANSFER,1600721,C1890383797,1600721,0,C1224355851,0,0,1,0
677,TRANSFER,9295454,C1216463302,9295454,0,C1920599052,0,0,1,0
677,TRANSFER,10000000,C1709472240,19295454,0,C225746427,0,0,1,0
678,CASH_OUT,194877,C1352461400,194877,0,C1257290689,148344,343221,1,0
678,CASH_OUT,749317,C266009460,749317,0,C979680839,129236,878553,1,0
678,CASH_OUT,1536734,C1159622311,1536734,0,C175494293,244150,1780884,1,0
678,TRANSFER,194877,C483764611,194877,0,C1709387951,0,0,1,0
678,TRANSFER,749317,C965198261,749317,0,C636887341,0,0,1,0
678,TRANSFER,1536734,C287247787,1536734,0,C310163426,0,0,1,0
679,CASH_OUT,198384,C799430524,198384,0,C1073905576,2367972,2566356,1,0
679,CASH_OUT,403274,C1311838083,403274,0,C13335239,0,403274,1,0
679,CASH_OUT,3150438,C1100799459,3150438,0,C314198067,6711,3157150,1,0
679,TRANSFER,198384,C604057194,198384,0,C1016011422,0,0,1,0
679,TRANSFER,403274,C1168831022,403274,0,C266215740,0,0,1,0
679,TRANSFER,3150438,C1921052827,3150438,0,C117597233,0,0,1,0
680,CASH_OUT,28400,C1669123566,28400,0,C1364689982,128265,156664,1,0
680,CASH_OUT,227668,C838079737,227668,0,C971866524,53722,281390,1,0
680,CASH_OUT,272717,C1588399421,272717,0,C664179089,1019542,1292259,1,0
680,CASH_OUT,442460,C528702862,442460,0,C1833040956,0,442460,1,0
680,CASH_OUT,674542,C154212994,674542,0,C674401902,13481,688023,1,0
680,CASH_OUT,1685692,C1016616731,1685692,0,C1739928353,1005757,2691450,1,0
680,CASH_OUT,1819406,C960377084,1819406,0,C524632299,7549887,9369293,1,0
680,CASH_OUT,2254417,C1037004570,2254417,0,C2017288249,592897,2847314,1,0
680,CASH_OUT,2651994,C1963804586,2651994,0,C621396903,0,2651994,1,0
680,CASH_OUT,10000000,C2129111288,10000000,0,C503344531,128712,10128712,1,0
680,CASH_OUT,10000000,C466387318,10000000,0,C1396306912,0,10000000,1,0
680,TRANSFER,28400,C916162513,28400,0,C1708739,0,0,1,0
680,TRANSFER,227668,C874397913,227668,0,C528730854,0,0,1,0
680,TRANSFER,272717,C1539029017,272717,0,C546068796,0,0,1,0
680,TRANSFER,442460,C1158825212,442460,0,C643125420,0,0,1,0
680,TRANSFER,674542,C418612921,674542,0,C1678643281,0,0,1,0
680,TRANSFER,1685692,C1039970092,1685692,0,C476797859,0,0,1,0
680,TRANSFER,1819406,C256643277,1819406,0,C865759561,0,0,1,0
680,TRANSFER,2254417,C1125239020,2254417,0,C986951874,0,0,1,0
680,TRANSFER,2651994,C863787360,2651994,0,C1968421916,0,0,1,0
680,TRANSFER,10000000,C1396564541,12254417,0,C129828249,0,0,1,0
680,TRANSFER,10000000,C23027348,12651994,0,C1188014046,0,0,1,0
681,CASH_OUT,807466,C344825727,807466,0,C997289329,103628,911094,1,0
681,CASH_OUT,8104558,C397420710,8104558,0,C1434531714,0,8104558,1,0
681,TRANSFER,807466,C1365547819,807466,0,C1383531200,0,0,1,0
681,TRANSFER,8104558,C2106211047,8104558,0,C1629558772,0,0,1,0
682,CASH_OUT,5271,C1642527163,5271,0,C1423205265,11605234,11610506,1,0
682,CASH_OUT,64558,C1662040818,64558,0,C906325227,9899500,9964058,1,0
682,CASH_OUT,368952,C2106880723,368952,0,C626396465,19142,388094,1,0
682,TRANSFER,5271,C1799298799,5271,0,C825667044,0,0,1,0
682,TRANSFER,64558,C832155685,64558,0,C92914584,0,0,1,0
682,TRANSFER,368952,C1613048807,368952,0,C1093117113,0,0,1,0
683,CASH_OUT,34503,C1979899014,34503,0,C15770449,0,34503,1,0
683,CASH_OUT,73930,C652139882,73930,0,C641860418,1640832,1714762,1,0
683,CASH_OUT,93483,C1773649560,93483,0,C2085820540,86882,180366,1,0
683,CASH_OUT,6545346,C1540810051,6545346,0,C123543768,272332,6817678,1,0
683,TRANSFER,34503,C2045698445,34503,0,C117267228,0,0,1,0
683,TRANSFER,73930,C730317157,73930,0,C343919931,0,0,1,0
683,TRANSFER,93483,C1834440439,93483,0,C678733325,0,0,1,0
683,TRANSFER,6545346,C2078436803,6545346,0,C653053938,0,0,1,0
684,CASH_OUT,459,C24326875,459,0,C1071787427,277498,277957,1,0
684,CASH_OUT,168303,C1470072286,168303,0,C1698955763,372764,541068,1,0
684,CASH_OUT,537025,C1996857872,537025,0,C1192227259,10631848,11168873,1,0
684,CASH_OUT,1430051,C874660018,1430051,0,C1640923473,0,1430051,1,0
684,TRANSFER,459,C295421144,459,0,C2125715094,0,0,1,0
684,TRANSFER,168303,C1085553126,168303,0,C440988194,0,0,1,0
684,TRANSFER,537025,C1744276151,537025,0,C38221870,0,0,1,0
684,TRANSFER,1430051,C590147812,1430051,0,C490830466,0,0,1,0
685,CASH_OUT,47062,C1390208933,47062,0,C72626966,372872,419933,1,0
685,CASH_OUT,73111,C1141317489,73111,0,C301882275,203551,276662,1,0
685,CASH_OUT,537540,C229919589,537540,0,C1914366882,0,537540,1,0
685,CASH_OUT,1933121,C917618384,1933121,0,C235519584,298353,2231474,1,0
685,CASH_OUT,4886423,C1572906420,4886423,0,C288685482,0,4886423,1,0
685,CASH_OUT,6295010,C1227906023,6295010,0,C1846430620,2848244,9143254,1,0
685,CASH_OUT,10000000,C1981814103,10000000,0,C1037865562,56142,10056142,1,0
685,TRANSFER,47062,C964153442,47062,0,C1853850752,0,0,1,0
685,TRANSFER,73111,C1808244239,73111,0,C1237294806,0,0,1,0
685,TRANSFER,537540,C1135563168,537540,0,C743232088,0,0,1,0
685,TRANSFER,1933121,C1845779361,1933121,0,C1809033078,0,0,1,0
685,TRANSFER,4886423,C557894266,4886423,0,C1725513942,0,0,1,0
685,TRANSFER,6295010,C1070365668,6295010,0,C874365535,0,0,1,0
685,TRANSFER,10000000,C1131684691,14886423,0,C1143448210,0,0,1,0
686,CASH_OUT,107733,C110351076,107733,0,C1517484697,459839,567572,1,0
686,CASH_OUT,134227,C814528974,134227,0,C1989640257,2789108,2923335,1,0
686,CASH_OUT,160089,C590262415,160089,0,C668046170,301079,461167,1,0
686,CASH_OUT,198044,C1582832873,198044,0,C1178877830,17003,215047,1,0
686,CASH_OUT,974453,C682621695,974453,0,C1761064421,510825,1485277,1,0
686,CASH_OUT,1411271,C326865678,1411271,0,C445084724,579603,1990874,1,0
686,CASH_OUT,1467969,C1032013375,1467969,0,C293921513,0,1467969,1,0
686,CASH_OUT,1637875,C1616830000,1637875,0,C682431891,2042966,3680841,1,0
686,TRANSFER,107733,C1782019043,107733,0,C237935260,0,0,1,0
686,TRANSFER,134227,C1013220847,134227,0,C1135493559,0,0,1,0
686,TRANSFER,160089,C489042260,160089,0,C1106727089,0,0,1,0
686,TRANSFER,198044,C2141973134,198044,0,C753192820,0,0,1,0
686,TRANSFER,974453,C1044598698,974453,0,C1435437474,0,0,1,0
686,TRANSFER,1411271,C1426773355,1411271,0,C285961012,0,0,1,0
686,TRANSFER,1467969,C1506243031,1467969,0,C1384352082,0,0,1,0
686,TRANSFER,1637875,C1652871533,1637875,0,C624254500,0,0,1,0
687,CASH_OUT,69077,C2075375102,69077,0,C2132856872,110691,179768,1,0
687,CASH_OUT,398157,C1880789333,398157,0,C1819185781,703137,1101294,1,0
687,CASH_OUT,458846,C2065762826,458846,0,C549201409,388946,847791,1,0
